Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    8077/8077        std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >&) [643]
[619]    0.0    0.00    0.00    8077         std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [619]
                0.00    0.00    8397/8397        __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*) [608]
-----------------------------------------------
                0.00    0.00    8058/8058        std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [628]
[620]    0.0    0.00    0.00    8058         std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [620]
                0.00    0.00    8319/8319        __gnu_cxx::new_allocator<char>::allocate(unsigned long, void const*) [611]
-----------------------------------------------
                0.00    0.00    8051/8051        __gnu_cxx::__aligned_buffer<Organism>::__aligned_buffer() [222]
[621]    0.0    0.00    0.00    8051         std::aligned_storage<5120ul, 8ul>::aligned_storage() [621]
-----------------------------------------------
                0.00    0.00    8044/8044        std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::~_Rb_tree() [295]
[622]    0.0    0.00    0.00    8044         std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [622]
                0.00    0.00    8165/8165        std::allocator<std::_Rb_tree_node<std::pair<int const, Promoter*> > >::~allocator() [616]
-----------------------------------------------
                0.00    0.00    8014/8014        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::~_Rb_tree() [232]
[623]    0.0    0.00    0.00    8014         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [623]
                0.00    0.00    8003/8003        std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~allocator() [625]
-----------------------------------------------
                0.00    0.00    8010/8010        void std::_Destroy<char*>(char*, char*) [635]
[624]    0.0    0.00    0.00    8010         void std::_Destroy_aux<true>::__destroy<char*>(char*, char*) [624]
-----------------------------------------------
                0.00    0.00    8003/8003        std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl() [623]
[625]    0.0    0.00    0.00    8003         std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~allocator() [625]
                0.00    0.00    7974/7974        __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~new_allocator() [627]
-----------------------------------------------
                0.00    0.00    7981/7981        Dna::~Dna() [629]
[626]    0.0    0.00    0.00    7981         std::vector<char, std::allocator<char> >::~vector() [626]
                0.00    0.00    8107/8107        std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [617]
                0.00    0.00    8020/16409       std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [507]
                0.00    0.00    7777/7777        void std::_Destroy<char*, char>(char*, char*, std::allocator<char>&) [638]
-----------------------------------------------
                0.00    0.00    7974/7974        std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~allocator() [625]
[627]    0.0    0.00    0.00    7974         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::~new_allocator() [627]
-----------------------------------------------
                0.00    0.00    7946/7946        std::_Vector_base<char, std::allocator<char> >::_M_create_storage(unsigned long) [637]
[628]    0.0    0.00    0.00    7946         std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [628]
                0.00    0.00    8058/8058        std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [620]
-----------------------------------------------
                0.00    0.00    7945/7945        Organism::~Organism() [95]
[629]    0.0    0.00    0.00    7945         Dna::~Dna() [629]
                0.00    0.00    7981/7981        std::vector<char, std::allocator<char> >::~vector() [626]
-----------------------------------------------
                0.00    0.00    7943/7943        RNA** std::__uninitialized_default_n_1<true>::__uninit_default_n<RNA**, unsigned long>(RNA**, unsigned long) [632]
[630]    0.0    0.00    0.00    7943         RNA** std::fill_n<RNA**, unsigned long, RNA*>(RNA**, unsigned long, RNA* const&) [630]
                0.00    0.00    7978/30750       RNA** std::__niter_base<RNA**>(RNA**) [457]
                0.00    0.00    7923/7923        __gnu_cxx::__enable_if<std::__is_scalar<RNA*>::__value, RNA**>::__type std::__fill_n_a<RNA**, unsigned long, RNA*>(RNA**, unsigned long, RNA* const&) [631]
-----------------------------------------------
                0.00    0.00    7923/7923        RNA** std::fill_n<RNA**, unsigned long, RNA*>(RNA**, unsigned long, RNA* const&) [630]
[631]    0.0    0.00    0.00    7923         __gnu_cxx::__enable_if<std::__is_scalar<RNA*>::__value, RNA**>::__type std::__fill_n_a<RNA**, unsigned long, RNA*>(RNA**, unsigned long, RNA* const&) [631]
-----------------------------------------------
                0.00    0.00    7892/7892        RNA** std::__uninitialized_default_n<RNA**, unsigned long>(RNA**, unsigned long) [634]
[632]    0.0    0.00    0.00    7892         RNA** std::__uninitialized_default_n_1<true>::__uninit_default_n<RNA**, unsigned long>(RNA**, unsigned long) [632]
                0.00    0.00    7943/7943        RNA** std::fill_n<RNA**, unsigned long, RNA*>(RNA**, unsigned long, RNA* const&) [630]
-----------------------------------------------
                0.00    0.00    7854/7854        char* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [641]
[633]    0.0    0.00    0.00    7854         char* std::copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [633]
                0.00    0.00   16396/16396       __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > std::__miter_base<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >) [508]
                0.00    0.00    8370/8370        char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [609]
-----------------------------------------------
                0.00    0.00    7848/7848        RNA** std::__uninitialized_default_n_a<RNA**, unsigned long, RNA*>(RNA**, unsigned long, std::allocator<RNA*>&) [639]
[634]    0.0    0.00    0.00    7848         RNA** std::__uninitialized_default_n<RNA**, unsigned long>(RNA**, unsigned long) [634]
                0.00    0.00    7892/7892        RNA** std::__uninitialized_default_n_1<true>::__uninit_default_n<RNA**, unsigned long>(RNA**, unsigned long) [632]
-----------------------------------------------
                0.00    0.00    7844/7844        void std::_Destroy<char*, char>(char*, char*, std::allocator<char>&) [638]
[635]    0.0    0.00    0.00    7844         void std::_Destroy<char*>(char*, char*) [635]
                0.00    0.00    8010/8010        void std::_Destroy_aux<true>::__destroy<char*>(char*, char*) [624]
-----------------------------------------------
                0.00    0.00    7841/7841        RNA** std::__copy_move_a<true, RNA**, RNA**>(RNA**, RNA**, RNA**) [640]
[636]    0.0    0.00    0.00    7841         RNA** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<RNA*>(RNA* const*, RNA* const*, RNA**) [636]
-----------------------------------------------
                0.00    0.00    7831/7831        std::_Vector_base<char, std::allocator<char> >::_Vector_base(unsigned long, std::allocator<char> const&) [659]
[637]    0.0    0.00    0.00    7831         std::_Vector_base<char, std::allocator<char> >::_M_create_storage(unsigned long) [637]
                0.00    0.00    7946/7946        std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [628]
-----------------------------------------------
                0.00    0.00    7777/7777        std::vector<char, std::allocator<char> >::~vector() [626]
[638]    0.0    0.00    0.00    7777         void std::_Destroy<char*, char>(char*, char*, std::allocator<char>&) [638]
                0.00    0.00    7844/7844        void std::_Destroy<char*>(char*, char*) [635]
-----------------------------------------------
                0.00    0.00    7753/7753        std::vector<RNA*, std::allocator<RNA*> >::_M_default_append(unsigned long) [245]
[639]    0.0    0.00    0.00    7753         RNA** std::__uninitialized_default_n_a<RNA**, unsigned long, RNA*>(RNA**, unsigned long, std::allocator<RNA*>&) [639]
                0.00    0.00    7848/7848        RNA** std::__uninitialized_default_n<RNA**, unsigned long>(RNA**, unsigned long) [634]
-----------------------------------------------
                0.00    0.00    7728/7728        RNA** std::__copy_move_a2<true, RNA**, RNA**>(RNA**, RNA**, RNA**) [647]
[640]    0.0    0.00    0.00    7728         RNA** std::__copy_move_a<true, RNA**, RNA**>(RNA**, RNA**, RNA**) [640]
                0.00    0.00    7841/7841        RNA** std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<RNA*>(RNA* const*, RNA* const*, RNA**) [636]
-----------------------------------------------
                0.00    0.00    7683/7683        char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [642]
[641]    0.0    0.00    0.00    7683         char* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [641]
                0.00    0.00    7854/7854        char* std::copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [633]
-----------------------------------------------
                0.00    0.00    7662/7662        char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*, char>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*, std::allocator<char>&) [645]
