Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [404] __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() [130] void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [20] std::shared_ptr<Organism> std::make_shared<Organism, ExpManager*, int&, int>(ExpManager*&&, int&, int&&)
 [601] __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::__normal_iterator(char const* const&) [272] std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::deallocate(std::allocator<std::_Rb_tree_node<int> >&, std::_Rb_tree_node<int>*, unsigned long) [385] Threefry* const& std::__get_helper<0ul, Threefry*, std::default_delete<Threefry> >(std::_Tuple_impl<0ul, Threefry*, std::default_delete<Threefry> > const&)
 [421] __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::__normal_iterator(RNA** const&) [273] void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::destroy<int>(std::allocator<std::_Rb_tree_node<int> >&, int*) [809] Threefry*& std::__get_helper<0ul, Threefry*, std::default_delete<Threefry> >(std::_Tuple_impl<0ul, Threefry*, std::default_delete<Threefry> >&)
 [333] __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::operator++() [274] std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::allocate(std::allocator<std::_Rb_tree_node<int> >&, unsigned long) [146] int const& std::__get_helper<0ul, int const&>(std::_Tuple_impl<0ul, int const&>&)
 [422] __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > >::__normal_iterator(Protein** const&) [138] void std::allocator_traits<std::allocator<std::_Rb_tree_node<int> > >::construct<int, int const&>(std::allocator<std::_Rb_tree_node<int> >&, int*, int const&) [867] std::default_delete<Threefry>& std::__get_helper<1ul, std::default_delete<Threefry>>(std::_Tuple_impl<1ul, std::default_delete<Threefry>>&)
 [560] __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > >::operator++() [533] std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > >::deallocate(std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>*, unsigned long) [606] __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > std::__miter_base<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >)
 [257] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [672] std::allocator_traits<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > >::allocate(std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >&, unsigned long) [418] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<RNA**>(std::move_iterator<RNA**>)
 [342] __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&) [534] std::allocator_traits<std::allocator<char> >::deallocate(std::allocator<char>&, char*, unsigned long) [419] RNA** std::__miter_base<RNA**>(RNA**)
 [343] __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&) [715] std::allocator_traits<std::allocator<char> >::select_on_container_copy_construction(std::allocator<char> const&) [573] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<Protein**>(std::move_iterator<Protein**>)
 [110] __gnu_cxx::__atomic_add(int volatile*, int) [681] std::allocator_traits<std::allocator<char> >::allocate(std::allocator<char>&, unsigned long) [572] Protein** std::__miter_base<Protein**>(Protein**)
 [297] __gnu_cxx::__exchange_and_add(int volatile*, int) [563] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [483] decltype (__miter_base(({parm#1}.base)())) std::__miter_base<int*>(std::move_iterator<int*>)
 [109] __gnu_cxx::__atomic_add_dispatch(int*, int) [709] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [485] int* std::__miter_base<int*>(int*)
 [296] __gnu_cxx::__exchange_and_add_dispatch(int*, int) [585] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [604] char const* std::__niter_base<char const*, std::vector<char, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >)
 [108] bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [195] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [389] RNA** std::__niter_base<RNA**>(RNA**)
 [292] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [859] std::allocator_traits<std::allocator<unsigned long long> >::deallocate(std::allocator<unsigned long long>&, unsigned long long*, unsigned long) [470] Protein** std::__niter_base<Protein**>(Protein**)
 [308] bool __gnu_cxx::operator!=<RNA**, std::vector<RNA*, std::allocator<RNA*> > >(__gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > > const&, __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > > const&) [860] std::allocator_traits<std::allocator<unsigned long long> >::allocate(std::allocator<unsigned long long>&, unsigned long) [702] char* std::__niter_base<char*>(char*)
 [427] bool __gnu_cxx::operator!=<Protein**, std::vector<Protein*, std::allocator<Protein*> > >(__gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > > const&, __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > > const&) [396] std::_Rb_tree_iterator<std::pair<int const, Protein*> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [436] int* std::__niter_base<int*>(int*)
  [40] Dna::length() const   [238] std::_Rb_tree_iterator<std::pair<int const, Promoter*> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [868] unsigned long long* std::__niter_base<unsigned long long*>(unsigned long long*)
 [120] Gaussian::compute_y(double) const [301] std::_Rb_tree_iterator<std::pair<int const, Promoter*> >::operator++() [724] char* std::__copy_move_a<false, char const*, char*>(char const*, char const*, char*)
 [400] __gnu_cxx::new_allocator<RNA*>::max_size() const [298] std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [499] RNA** std::__copy_move_a<true, RNA**, RNA**>(RNA**, RNA**, RNA**)
 [554] __gnu_cxx::new_allocator<Protein*>::max_size() const [789] std::_Rb_tree_iterator<std::pair<int const, int> >::operator--() [648] Protein** std::__copy_move_a<true, Protein**, Protein**>(Protein**, Protein**, Protein**)
 [767] __gnu_cxx::new_allocator<std::_List_node<MutationEvent*> >::max_size() const [777] std::_Rb_tree_iterator<std::pair<int const, int> >::operator++() [579] int* std::__copy_move_a<true, int*, int*>(int*, int*, int*)
 [640] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Protein*> > >::max_size() const [244] std::_Rb_tree_iterator<int>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [723] char* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*)
 [373] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Promoter*> > >::max_size() const [452] std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare() [500] RNA** std::__copy_move_a2<true, RNA**, RNA**>(RNA**, RNA**, RNA**)
 [371] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::max_size() const [719] char* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*) [641] Protein** std::__copy_move_a2<true, Protein**, Protein**>(Protein**, Protein**, Protein**)
 [271] __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::max_size() const [496] RNA** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<RNA**>, RNA**>(std::move_iterator<RNA**>, std::move_iterator<RNA**>, RNA**) [577] int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*)
 [675] __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >::max_size() const [701] Protein** std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<Protein**>, Protein**>(std::move_iterator<Protein**>, std::move_iterator<Protein**>, Protein**) [46] std::shared_ptr<Organism> std::allocate_shared<Organism, std::allocator<Organism>, ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism> const&, ExpManager*&&, std::shared_ptr<Organism>&)
 [649] __gnu_cxx::new_allocator<char>::max_size() const [584] int* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [21] std::shared_ptr<Organism> std::allocate_shared<Organism, std::allocator<Organism>, ExpManager*, int&, int>(std::allocator<Organism> const&, ExpManager*&&, int&, int&&)
 [567] __gnu_cxx::new_allocator<int>::max_size() const [861] unsigned long long* std::__uninitialized_fill_n<true>::__uninit_fill_n<unsigned long long*, unsigned long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&) [685] std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2> >&)
 [834] __gnu_cxx::new_allocator<unsigned long long>::max_size() const [644] std::_Rb_tree_const_iterator<std::pair<int const, Protein*> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, Protein*> > const&) [721] char* std::uninitialized_copy<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*)
 [615] __gnu_cxx::__aligned_membuf<std::pair<int const, Protein*> >::_M_ptr() const [363] std::_Rb_tree_const_iterator<std::pair<int const, Promoter*> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, Promoter*> > const&) [501] RNA** std::uninitialized_copy<std::move_iterator<RNA**>, RNA**>(std::move_iterator<RNA**>, std::move_iterator<RNA**>, RNA**)
 [636] __gnu_cxx::__aligned_membuf<std::pair<int const, Protein*> >::_M_addr() const [784] std::_Rb_tree_const_iterator<std::pair<int const, Promoter*> >::operator++(int) [616] Protein** std::uninitialized_copy<std::move_iterator<Protein**>, Protein**>(std::move_iterator<Protein**>, std::move_iterator<Protein**>, Protein**)
  [75] __gnu_cxx::__aligned_membuf<std::pair<int const, Promoter*> >::_M_ptr() const [375] std::_Rb_tree_const_iterator<std::pair<int const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, int> > const&) [583] int* std::uninitialized_copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*)
 [231] __gnu_cxx::__aligned_membuf<std::pair<int const, Promoter*> >::_M_addr() const [473] std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_node_base const*) [344] std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
 [254] __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() const [266] std::_Rb_tree_const_iterator<int>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<int> const&) [564] std::iterator_traits<std::_Rb_tree_iterator<std::pair<int const, Promoter*> > >::iterator_category std::__iterator_category<std::_Rb_tree_iterator<std::pair<int const, Promoter*> > >(std::_Rb_tree_iterator<std::pair<int const, Promoter*> > const&)
 [260] __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_addr() const [546] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [781] std::iterator_traits<std::_Rb_tree_iterator<std::pair<int const, int> > >::iterator_category std::__iterator_category<std::_Rb_tree_iterator<std::pair<int const, int> > >(std::_Rb_tree_iterator<std::pair<int const, int> > const&)
 [227] __gnu_cxx::__aligned_membuf<int>::_M_ptr() const [68] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [869] unsigned long long* std::uninitialized_fill_n<unsigned long long*, unsigned long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&)
 [228] __gnu_cxx::__aligned_membuf<int>::_M_addr() const [632] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [718] char* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*, char>(__gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >, char*, std::allocator<char>&)
 [603] __gnu_cxx::__normal_iterator<char const*, std::vector<char, std::allocator<char> > >::base() const [424] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [502] RNA** std::__uninitialized_copy_a<std::move_iterator<RNA**>, RNA**, RNA*>(std::move_iterator<RNA**>, std::move_iterator<RNA**>, RNA**, std::allocator<RNA*>&)
 [288] __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::base() const [703] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<Organism>) [699] Protein** std::__uninitialized_copy_a<std::move_iterator<Protein**>, Protein**, Protein*>(std::move_iterator<Protein**>, std::move_iterator<Protein**>, Protein**, std::allocator<Protein*>&)
 [334] __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::operator*() const [547] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Impl::~_Impl() [587] int* std::__uninitialized_copy_a<std::move_iterator<int*>, int*, int>(std::move_iterator<int*>, std::move_iterator<int*>, int*, std::allocator<int>&)
 [394] __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > >::base() const [441] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [870] unsigned long long* std::__uninitialized_fill_n_a<unsigned long long*, unsigned long, unsigned long long, unsigned long long>(unsigned long long*, unsigned long, unsigned long long const&, std::allocator<unsigned long long>&)
 [561] __gnu_cxx::__normal_iterator<Protein**, std::vector<Protein*, std::allocator<Protein*> > >::operator*() const [50] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, std::shared_ptr<Organism>&>(std::allocator<Organism>, ExpManager*&&, std::shared_ptr<Organism>&) [503] RNA** std::__uninitialized_default_n<RNA**, unsigned long>(RNA**, unsigned long)
 [243] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [19] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<ExpManager*, int&, int>(std::allocator<Organism>, ExpManager*&&, int&, int&&) [621] Protein** std::__uninitialized_default_n<Protein**, unsigned long>(Protein**, unsigned long)
 [622] std::_Select1st<std::pair<int const, Protein*> >::operator()(std::pair<int const, Protein*> const&) const [548] std::_Sp_counted_ptr_inplace<Organism, std::allocator<Organism>, (__gnu_cxx::_Lock_policy)2>::~_Sp_counted_ptr_inplace() [741] char* std::__uninitialized_default_n<char*, unsigned long>(char*, unsigned long)
